date,product_code,product,variant,sold_quantity,gross_price_total
01/04/2021,A4419110401,AQ Elite,Standard Grey,24,6512.33
01/04/2021,A4419110402,AQ Elite,Standard Blue,10,2819.5
01/04/2021,A4419110403,AQ Elite,Standard Red,26,7489.31
01/04/2021,A4419110404,AQ Elite,Plus Grey,18,5164.15
01/04/2021,A4419110405,AQ Elite,Plus Blue,22,6406.56
01/04/2021,A4419110406,AQ Elite,Plus Red,17,4888.63
01/04/2021,A4419110407,AQ Elite,Premium Black,28,8049.82
01/04/2021,A4419110408,AQ Elite,Premium Misty Green,26,7722.72
01/04/2021,A4519110501,AQ Gen X,Standard Grey,30,9355.19
01/04/2021,A4519110502,AQ Gen X,Standard Blue,27,8109.12
01/04/2021,A4519110503,AQ Gen X,Standard Red,32,9821.4
01/04/2021,A4520110504,AQ Gen X,Plus Grey,19,6492.95
01/04/2021,A4520110505,AQ Gen X,Plus Blue,25,8130.39
01/04/2021,A4520110506,AQ Gen X,Plus Red,8,2602.05
01/04/2021,A4520110507,AQ Gen X,Premium Black,23,7427.68
01/04/2021,A4520110508,AQ Gen X,Premium Misty Green,13,4252.21
01/04/2021,A4620110601,AQ Gen Y,Standard Grey,30,10417.42
01/04/2021,A4620110602,AQ Gen Y,Standard Blue,10,3466.89
01/04/2021,A4620110603,AQ Gen Y,Standard Red,21,7686.96
01/04/2021,A4620110604,AQ Gen Y,Plus Grey,11,3884.08
01/04/2021,A4620110605,AQ Gen Y,Plus Blue,26,9080.57
01/04/2021,A4620110606,AQ Gen Y,Plus Red,36,12547.35
01/04/2021,A4620110607,AQ Gen Y,Premium Black,30,10434.09
01/04/2021,A4620110608,AQ Gen Y,Premium Misty Green,32,11618.02
01/04/2021,A4720110701,AQ GEN Z,Standard Grey,38,13973.87
01/04/2021,A4720110702,AQ GEN Z,Standard Blue,34,12627.69
01/04/2021,A4721110703,AQ GEN Z,Standard Red,16,5786.39
01/04/2021,A4721110704,AQ GEN Z,Plus Grey,7,2661.51
01/04/2021,A4721110705,AQ GEN Z,Plus Blue,16,6038.51
01/04/2021,A4918110101,AQ BZ 101,Standard Grey,11,4611.13
01/04/2021,A4918110102,AQ BZ 101,Standard Blue,19,8578.27
01/04/2021,A4918110103,AQ BZ 101,Premium Black,28,11988.06
01/04/2021,A4918110104,AQ BZ 101,Premium Misty Green,29,13348.13
01/04/2021,A5018110201,AQ BZ Compact,Standard Grey,6,2710.23
01/04/2021,A5018110202,AQ BZ Compact,Standard Blue,21,9713.69
01/04/2021,A5018110203,AQ BZ Compact,Standard Red,5,2260.71
01/04/2021,A5018110204,AQ BZ Compact,Plus Grey,12,5372.8
01/04/2021,A5018110205,AQ BZ Compact,Plus Blue,28,13612.94
01/04/2021,A5018110206,AQ BZ Compact,Plus Red,9,4279.99
01/04/2021,A5018110207,AQ BZ Compact,Premium Black,15,7127.86
01/04/2021,A5019110208,AQ BZ Compact,Premium Misty Green,25,11682.62
01/04/2021,A5119110301,AQ BZ Gen Y,Standard Grey,19,9101.84
01/04/2021,A5119110302,AQ BZ Gen Y,Standard Blue,28,13280.77
01/04/2021,A5119110303,AQ BZ Gen Y,Standard Red,13,6166.1
01/04/2021,A5119110305,AQ BZ Gen Y,Plus Blue,28,13534.68
01/04/2021,A5119110306,AQ BZ Gen Y,Plus Red,13,6324.31
01/04/2021,A5119110307,AQ BZ Gen Y,Premium Black,12,6197.5
01/04/2021,A5119110308,AQ BZ Gen Y,Premium Misty Green,15,7688.72
01/04/2021,A5219110401,AQ BZ Gen Z,Standard Grey,19,9632.32
01/04/2021,A5219110402,AQ BZ Gen Z,Standard Blue,6,2940.95
01/04/2021,A5219110403,AQ BZ Gen Z,Standard Red,22,11567.69
01/04/2021,A5219110405,AQ BZ Gen Z,Plus Blue,25,13031.51
01/04/2021,A5219110406,AQ BZ Gen Z,Plus Red,9,4954.14
01/04/2021,A5219110407,AQ BZ Gen Z,Premium Black,7,3819.15
01/04/2021,A5220110408,AQ BZ Gen Z,Premium Misty Green,16,8528.64
01/04/2021,A5318110103,AQ Gamer 1,Standard Black,10,5849.72
01/04/2021,A5318110104,AQ Gamer 1,Plus Firey Red,12,7036.59
01/04/2021,A5318110105,AQ Gamer 1,Plus Cool Blue,16,8821.28
01/04/2021,A5318110106,AQ Gamer 1,Plus Black,9,5092.87
01/04/2021,A5318110107,AQ Gamer 1,Premium Black,11,6288.14
01/04/2021,A5318110108,AQ Gamer 1,Premium Misty Green,16,9274.57
01/04/2021,A5419110201,AQ Gamer 2,Standard Firey Red,16,9360
01/04/2021,A5419110202,AQ Gamer 2,Standard Cool Blue,13,7383.05
01/04/2021,A5419110203,AQ Gamer 2,Standard Black,6,3573.43
01/04/2021,A5419110204,AQ Gamer 2,Plus Firey Red,12,7235.04
01/04/2021,A5419110205,AQ Gamer 2,Plus Cool Blue,16,9132.12
01/04/2021,A5419110206,AQ Gamer 2,Plus Black,5,3008.2
01/04/2021,A5419110207,AQ Gamer 2,Premium Black,12,7190.76
01/04/2021,A5419110208,AQ Gamer 2,Premium Misty Green,16,9734.51
01/04/2021,A5519110301,AQ Gamer 3,Standard Firey Red,17,10025.6
01/04/2021,A5519110302,AQ Gamer 3,Standard Cool Blue,6,3635.19
01/04/2021,A5519110303,AQ Gamer 3,Standard Black,12,7251.27
01/04/2021,A5519110304,AQ Gamer 3,Plus Firey Red,3,1793.31
01/04/2021,A5520110305,AQ Gamer 3,Plus Cool Blue,17,10752.3
01/04/2021,A5520110306,AQ Gamer 3,Plus Black,5,3198.41
01/04/2021,A5520110307,AQ Gamer 3,Premium Black,12,7317.51
01/04/2021,A5520110308,AQ Gamer 3,Premium Misty Green,17,10031.97
01/04/2021,A5620110401,AQ Smash 1,Standard Firey Red,5,3210.35
01/04/2021,A5620110402,AQ Smash 1,Standard Cool Blue,11,6532.13
01/04/2021,A5621110403,AQ Smash 1,Standard Black,7,4418.3
01/04/2021,A5621110404,AQ Smash 1,Plus Firey Red,14,8959.46
01/04/2021,A5621110405,AQ Smash 1,Plus Cool Blue,15,9027.26
01/04/2021,A5621110406,AQ Smash 1,Plus Black,16,10310.04
01/04/2021,A5621110407,AQ Smash 1,Premium Black,10,6557.78
01/04/2021,A5621110408,AQ Smash 1,Premium Misty Green,10,6572.53
01/04/2021,A5721110501,AQ Smash 2,Standard Firey Red,14,9095.7
01/04/2021,A5721110502,AQ Smash 2,Standard Cool Blue,3,1883.98
01/04/2021,A5721110503,AQ Smash 2,Standard Black,13,8817.95
01/04/2021,A5721110504,AQ Smash 2,Plus Firey Red,10,6558.35
01/04/2021,A5721110505,AQ Smash 2,Plus Cool Blue,4,2697.71
01/04/2021,A5721110506,AQ Smash 2,Plus Black,16,11528.74
01/04/2021,A5820110101,AQ BZ Allin1,Standard 1,9,6131.72
01/04/2021,A5820110102,AQ BZ Allin1,Standard 2,8,5580.43
01/04/2021,A5820110103,AQ BZ Allin1,Standard 3,19,13967.78
01/04/2021,A5820110104,AQ BZ Allin1,Plus 1,16,11047.95
01/04/2021,A5820110105,AQ BZ Allin1,Plus 2,14,9931.5
01/04/2021,A5820110106,AQ BZ Allin1,Plus 3,16,11080.39
01/04/2021,A5820110107,AQ BZ Allin1,Premium 1,17,12540.52
01/04/2021,A5821110108,AQ BZ Allin1,Premium 2,16,11947.82
01/04/2021,A6018110101,AQ Home Allin1,Standard 1,5,4002.29
01/04/2021,A6018110102,AQ Home Allin1,Standard 2,2,1528.11
01/04/2021,A6018110103,AQ Home Allin1,Standard 3,5,3854.89
01/04/2021,A6018110104,AQ Home Allin1,Plus 1,6,4494.59
01/04/2021,A6018110105,AQ Home Allin1,Plus 2,3,2299.94
01/04/2021,A6018110106,AQ Home Allin1,Plus 3,5,3937.94
01/04/2021,A6019110107,AQ Home Allin1,Premium 1,3,2357.98
01/04/2021,A6019110108,AQ Home Allin1,Premium 2,3,2389.98
01/04/2021,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,4,3296.36
01/04/2021,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,3,2370.31
01/04/2021,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,1,769.56
01/04/2021,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,2,1614.53
01/04/2021,A6120110205,AQ HOME Allin1 Gen 2,Plus 2,1,834.98
01/04/2021,A6120110206,AQ HOME Allin1 Gen 2,Plus 3,6,4863.62
01/04/2021,A6218160101,AQ Digit SSD,Standard,601,8170.05
01/04/2021,A6218160102,AQ Digit SSD,Plus,730,11131.11
01/04/2021,A6219160103,AQ Digit SSD,Premium,279,4547.78
01/04/2021,A6319160201,AQ Neuer SSD,Standard,557,9668.96
01/04/2021,A6319160202,AQ Neuer SSD,Plus,697,12945.59
01/04/2021,A6319160203,AQ Neuer SSD,Premium,934,18066.64
01/04/2021,A6419160301,AQ Clx1,Standard,639,11376.95
01/04/2021,A6419160302,AQ Clx1,Plus,730,14360.78
01/04/2021,A6419160303,AQ Clx1,Premium,418,8081.7
01/04/2021,A6519160401,AQ Clx2,Standard,976,19801.97
01/04/2021,A6520160402,AQ Clx2,Plus,609,12280.49
01/04/2021,A6520160403,AQ Clx2,Premium,376,8002.41
01/04/2021,A6620160501,AQ Clx3,Standard,399,9118.35
01/04/2021,A6720160103,AQ Pen Drive 2 IN 1,Premium,1412,6270.83
01/04/2021,A6818160201,AQ Pen Drive DRC,Standard,1003,3008
01/04/2021,A6818160202,AQ Pen Drive DRC,Plus,1098,4230.7
01/04/2021,A6819160203,AQ Pen Drive DRC,Premium,1746,8901.81
01/04/2021,A7118160101,AQ Wi Power Dx1,Standard,150,4450.68
01/04/2021,A7119160102,AQ Wi Power Dx1,Plus,325,9726.08
01/04/2021,A7119160103,AQ Wi Power Dx1,Premium,128,3683.02
01/04/2021,A7219160201,AQ Wi Power Dx2,Standard,252,8305.29
01/04/2021,A7220160202,AQ Wi Power Dx2,Plus,672,23657.96
01/04/2021,A7220160203,AQ Wi Power Dx2,Premium,256,9594.47
01/04/2021,A7321160301,AQ Wi Power Dx3,Standard,490,19989.75
01/04/2021,A7321160302,AQ Wi Power Dx3,Plus,140,6152.24
01/04/2021,A7321160303,AQ Wi Power Dx3,Premium,148,6341.55
01/05/2021,A0118150101,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Standard,58,1105.32
01/05/2021,A0118150102,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Plus,135,2896.63
01/05/2021,A0118150103,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Premium,173,3767.85
01/05/2021,A0118150104,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Premium Plus,93,2136.48
01/05/2021,A0219150201,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Standard,197,4668.64
01/05/2021,A0219150202,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Plus,246,6083.88
01/05/2021,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Premium,225,5313.47
01/05/2021,A0320150301,AQ Zion Saga,Standard,223,5290.07
01/05/2021,A0321150302,AQ Zion Saga,Plus,186,5041.1
01/05/2021,A0321150303,AQ Zion Saga,Premium,84,2352.5
01/05/2021,A0418150103,AQ Mforce Gen X,Standard 3,58,1132.36
01/05/2021,A0418150104,AQ Mforce Gen X,Plus 1,48,956.35
01/05/2021,A0418150105,AQ Mforce Gen X,Plus 2,190,3814.55
01/05/2021,A0418150106,AQ Mforce Gen X,Plus 3,76,1515.17
01/05/2021,A0519150201,AQ Mforce Gen Y,Standard 1,134,3001.39
01/05/2021,A0519150202,AQ Mforce Gen Y,Standard 2,91,2268.61
01/05/2021,A0519150203,AQ Mforce Gen Y,Standard 3,122,3243.63
01/05/2021,A0519150204,AQ Mforce Gen Y,Plus 1,178,4647.24
01/05/2021,A0519150205,AQ Mforce Gen Y,Plus 2,138,4098.71
01/05/2021,A0519150206,AQ Mforce Gen Y,Plus 3,104,3249.37
01/05/2021,A0519150207,AQ Mforce Gen Y,Premium 1,43,1395.04
01/05/2021,A0519150208,AQ Mforce Gen Y,Premium 2,182,5565.85
01/05/2021,A0619150301,AQ Mforce Gen Z,Standard 1,116,3534.47
01/05/2021,A0619150302,AQ Mforce Gen Z,Standard 2,86,2932.37
01/05/2021,A0620150303,AQ Mforce Gen Z,Standard 3,75,2568.09
01/05/2021,A0620150304,AQ Mforce Gen Z,Plus 1,64,2405.29
01/05/2021,A0620150305,AQ Mforce Gen Z,Plus 2,189,6911.33
01/05/2021,A0620150306,AQ Mforce Gen Z,Plus 3,84,3152.34
01/05/2021,A0621150307,AQ Mforce Gen Z,Premium 1,138,5001.59
01/05/2021,A0621150308,AQ Mforce Gen Z,Premium 2,78,3073.12
01/05/2021,A0721150401,AQ GT 21,Standard,101,3973.11
01/05/2021,A0721150402,AQ GT 21,Plus 1,160,6263.44
01/05/2021,A0721150403,AQ GT 21,Plus 2,103,4047.8
01/05/2021,A0721150404,AQ GT 21,Premium,195,7628.69
01/05/2021,A0821150501,AQ Marquee P3,Standard,166,6723.22
01/05/2021,A0821150502,AQ Marquee P3,Plus 1,31,1342.19
01/05/2021,A0821150503,AQ Marquee P3,Plus 2,162,6866.22
01/05/2021,A0821150504,AQ Marquee P3,Premium,154,6884.48
01/05/2021,A0921150601,AQ Marquee P4,Standard,146,6581.87
01/05/2021,A1018150101,AQ 5000 Series Electron 9 5900X Desktop Processor,Standard,41,4555.25
01/05/2021,A1018150102,AQ 5000 Series Electron 9 5900X Desktop Processor,Plus,40,4939.19
01/05/2021,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Premium,128,15863.23
01/05/2021,A1118150201,AQ 5000 Series Electron 8 5900X Desktop Processor,Standard,125,15533
01/05/2021,A1118150202,AQ 5000 Series Electron 8 5900X Desktop Processor,Plus,52,6738.35
01/05/2021,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,Premium,182,25461.11
01/05/2021,A1219150301,AQ 5000 Series Ultron 8 5900X Desktop Processor,Standard,129,17503
01/05/2021,A1219150302,AQ 5000 Series Ultron 8 5900X Desktop Processor,Plus,35,5080.16
01/05/2021,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,Premium,171,24442.77
01/05/2021,A1319150401,AQ Electron 5 3600 Desktop Processor,Standard,197,29373.37
01/05/2021,A1320150402,AQ Electron 5 3600 Desktop Processor,Plus,53,7962.99
01/05/2021,A1320150403,AQ Electron 5 3600 Desktop Processor,Premium,22,3535.21
01/05/2021,A1420150501,AQ Electron 4 3600 Desktop Processor,Standard,177,28409.95
01/05/2021,A1420150502,AQ Electron 4 3600 Desktop Processor,Plus,91,15424.49
01/05/2021,A1421150503,AQ Electron 4 3600 Desktop Processor,Premium,128,22584.18
01/05/2021,A1521150601,AQ Electron 3 3600 Desktop Processor,Standard,42,7824.25
01/05/2021,A1521150602,AQ Electron 3 3600 Desktop Processor,Plus,32,5934.72
01/05/2021,A1618150101,AQ MB Elite,Standard,38,746.64
01/05/2021,A1618150102,AQ MB Elite,Plus 1,57,1166.39
01/05/2021,A1618150103,AQ MB Elite,Plus 2,97,2056.56
01/05/2021,A1618150104,AQ MB Elite,Premium,52,1115.34
01/05/2021,A1718150201,AQ MB Crossx,Standard,140,3064.31
01/05/2021,A1718150202,AQ MB Crossx,Plus 1,17,389.23
01/05/2021,A1718150203,AQ MB Crossx,Plus 2,39,1066.44
01/05/2021,A1718150204,AQ MB Crossx,Premium,59,1675.55
01/05/2021,A1819150301,AQ MB Crossx 2,Standard,107,3088.18
01/05/2021,A1819150302,AQ MB Crossx 2,Plus 1,95,3035.49
01/05/2021,A1819150303,AQ MB Crossx 2,Plus 2,48,1545.24
01/05/2021,A1819150304,AQ MB Crossx 2,Premium,98,3161.6
01/05/2021,A1919150401,AQ MB Lito,Standard,68,2295.74
01/05/2021,A1919150402,AQ MB Lito,Plus 1,37,1295.95
01/05/2021,A1919150403,AQ MB Lito,Plus 2,132,4730.22
01/05/2021,A1920150404,AQ MB Lito,Premium,71,2767.44
01/05/2021,A2020150501,AQ MB Lito 2,Standard,86,3557.79
01/05/2021,A2020150502,AQ MB Lito 2,Plus 1,64,2521.16
01/05/2021,A2021150503,AQ MB Lito 2,Plus 2,73,3316.95
01/05/2021,A2118150101,AQ Master wired x1 Ms,Standard 1,982,2890.42
01/05/2021,A2118150102,AQ Master wired x1 Ms,Standard 2,905,3619.82
01/05/2021,A2118150103,AQ Master wired x1 Ms,Plus 1,146,661.31
01/05/2021,A2118150104,AQ Master wired x1 Ms,Plus 2,514,2593.59
01/05/2021,A2118150105,AQ Master wired x1 Ms,Premium 1,341,1599.43
01/05/2021,A2118150106,AQ Master wired x1 Ms,Premium 2,123,646.27
01/05/2021,A2218150201,AQ Master wireless x1 Ms,Standard 1,961,5226.21
01/05/2021,A2218150202,AQ Master wireless x1 Ms,Standard 2,659,4221.16
01/05/2021,A2219150203,AQ Master wireless x1 Ms,Plus 1,861,5794.62
01/05/2021,A2219150204,AQ Master wireless x1 Ms,Plus 2,946,6955.56
01/05/2021,A2219150205,AQ Master wireless x1 Ms,Premium 1,381,3040.88
01/05/2021,A2219150206,AQ Master wireless x1 Ms,Premium 2,836,6954.93
01/05/2021,A2319150301,AQ Gamers Ms,Standard 1,125,1100.55
01/05/2021,A2319150302,AQ Gamers Ms,Standard 2,564,5070.42
01/05/2021,A2319150303,AQ Gamers Ms,Plus 1,137,1287.48
01/05/2021,A2319150304,AQ Gamers Ms,Plus 2,867,9066.48
01/05/2021,A2319150305,AQ Gamers Ms,Premium 1,154,1607.3
01/05/2021,A2319150306,AQ Gamers Ms,Premium 2,892,9692.38
01/05/2021,A2419150401,AQ Lite Ms,Standard 1,166,1906.16
01/05/2021,A2419150402,AQ Lite Ms,Standard 2,547,6171.2
01/05/2021,A2419150403,AQ Lite Ms,Plus 1,647,7047.45
01/05/2021,A2419150404,AQ Lite Ms,Plus 2,678,7887.31
01/05/2021,A2419150405,AQ Lite Ms,Premium 1,965,12296.32
01/05/2021,A2420150406,AQ Lite Ms,Premium 2,156,1918.47
01/05/2021,A2520150501,AQ Maxima Ms,Standard 1,549,6625.83
01/05/2021,A2520150502,AQ Maxima Ms,Standard 2,349,5069.82
01/05/2021,A2520150503,AQ Maxima Ms,Plus 1,795,11263.72
01/05/2021,A2520150504,AQ Maxima Ms,Plus 2,518,7397.04
01/05/2021,A2520150505,AQ Maxima Ms,Premium 1,412,6252.59
01/05/2021,A2520150506,AQ Maxima Ms,Premium 2,820,11945.51
01/05/2021,A2620150601,AQ Qwerty Ms,Standard 1,584,8702.36
01/05/2021,A2620150602,AQ Qwerty Ms,Standard 2,112,1770.74
01/05/2021,A2620150603,AQ Qwerty Ms,Plus 1,470,7510.22
01/05/2021,A2620150604,AQ Qwerty Ms,Plus 2,757,12527.67
01/05/2021,A2620150605,AQ Qwerty Ms,Premium 1,501,8310.69
01/05/2021,A2620150606,AQ Qwerty Ms,Premium 2,512,8593.92
01/05/2021,A2720150701,AQ Trigger Ms,Standard 1,921,15741.46
01/05/2021,A2721150702,AQ Trigger Ms,Standard 2,632,10893.66
01/05/2021,A2721150703,AQ Trigger Ms,Plus 1,139,2354.01
01/05/2021,A2721150704,AQ Trigger Ms,Plus 2,838,16413.07
01/05/2021,A2721150705,AQ Trigger Ms,Premium 1,599,11623.12
01/05/2021,A2721150706,AQ Trigger Ms,Premium 2,730,14639.2
01/05/2021,A2821150801,AQ Lumina Ms,Standard 1,649,14090.96
01/05/2021,A2918150101,AQ Master wired x1,Standard 1,864,5960.82
01/05/2021,A2918150102,AQ Master wired x1,Standard 2,662,5029.81
01/05/2021,A2918150103,AQ Master wired x1,Plus 1,672,5220.97
01/05/2021,A2918150104,AQ Master wired x1,Plus 2,428,3831.2
01/05/2021,A2918150105,AQ Master wired x1,Premium 1,790,7477.35
01/05/2021,A2918150106,AQ Master wired x1,Premium 2,774,8064.15
01/05/2021,A3018150201,AQ Master wireless x1,Standard 1,773,8344.92
01/05/2021,A3018150202,AQ Master wireless x1,Standard 2,516,5703.04
01/05/2021,A3018150203,AQ Master wireless x1,Plus 1,855,10579.68
01/05/2021,A3019150204,AQ Master wireless x1,Plus 2,806,9350.49
01/05/2021,A3019150205,AQ Master wireless x1,Premium 1,859,10351.72
01/05/2021,A3019150206,AQ Master wireless x1,Premium 2,158,2054.28
01/05/2021,A3119150301,AQ Gamers ,Standard 1,113,1526.19
01/05/2021,A3119150302,AQ Gamers ,Standard 2,377,5770.78
01/05/2021,A3119150303,AQ Gamers ,Plus 1,729,11839.47
01/05/2021,A3120150304,AQ Gamers ,Plus 2,345,5650.82
01/05/2021,A3120150305,AQ Gamers ,Premium 1,315,5141.37
01/05/2021,A3120150306,AQ Gamers ,Premium 2,708,13664.61
01/05/2021,A3220150401,AQ Lite,Standard 1,505,9339.62
01/05/2021,A3220150402,AQ Lite,Standard 2,225,4228.81
01/05/2021,A3220150403,AQ Lite,Plus 1,204,3791.22
01/05/2021,A3220150404,AQ Lite,Plus 2,586,10795.23
01/05/2021,A3220150405,AQ Lite,Premium 1,160,3030.64
01/05/2021,A3220150406,AQ Lite,Premium 2,153,3061.01
01/05/2021,A3320150501,AQ Maxima,Standard 1,155,3160.57
01/05/2021,A3320150502,AQ Maxima,Standard 2,686,14885.38
01/05/2021,A3320150503,AQ Maxima,Plus 1,748,15613.23
01/05/2021,A3320150504,AQ Maxima,Plus 2,92,2036.34
01/05/2021,A3320150505,AQ Maxima,Premium 1,482,11126.68
01/05/2021,A3320150506,AQ Maxima,Premium 2,313,7439.32
01/05/2021,A3420150601,AQ Qwerty,Standard 1,218,5356.04
01/05/2021,A3420150602,AQ Qwerty,Standard 2,514,12321.92
01/05/2021,A3421150603,AQ Qwerty,Plus 1,222,5983.06
01/05/2021,A3421150604,AQ Qwerty,Plus 2,632,17326.41
01/05/2021,A3421150605,AQ Qwerty,Premium 1,449,13411.27
01/05/2021,A3421150606,AQ Qwerty,Premium 2,597,17713.53
01/05/2021,A3521150701,AQ Trigger,Standard 1,444,13047.92
01/05/2021,A3521150702,AQ Trigger,Standard 2,211,6402.04
01/05/2021,A3521150703,AQ Trigger,Plus 1,357,11340.64
01/05/2021,A3521150704,AQ Trigger,Plus 2,150,5043.69
01/05/2021,A3521150705,AQ Trigger,Premium 1,220,7592.51
01/05/2021,A3718150101,AQ LION x1,Standard,69,1139.38
01/05/2021,A3718150102,AQ LION x1,Plus 1 ,71,1143.21
01/05/2021,A3718150103,AQ LION x1,Plus 2,54,948.76
01/05/2021,A3718150105,AQ LION x1,Premium,44,793.37
01/05/2021,A3818150201,AQ LION x2,Standard,18,310.77
01/05/2021,A3818150202,AQ LION x2,Plus 1 ,15,262.8
01/05/2021,A3819150203,AQ LION x2,Plus 2,85,1568.53
01/05/2021,A3819150204,AQ LION x2,Plus 3,30,635.83
01/05/2021,A3819150205,AQ LION x2,Premium,63,1361.22
01/05/2021,A3920150301,AQ LION x3,Standard,62,1373.01
01/05/2021,A3920150302,AQ LION x3,Plus 1 ,49,1134.45
01/05/2021,A3920150303,AQ LION x3,Plus 2,13,331.07
01/05/2021,A3920150304,AQ LION x3,Plus 3,21,525.93
01/05/2021,A3920150305,AQ LION x3,Premium,65,1784.55
01/05/2021,A4020150401,AQ Mx NB,Standard,17,457.81
01/05/2021,A4020150402,AQ Mx NB,Plus 1 ,84,2389.8
01/05/2021,A4021150403,AQ Mx NB,Plus 2,36,1077.92
01/05/2021,A4021150404,AQ Mx NB,Plus 3,9,257.22
01/05/2021,A4021150405,AQ Mx NB,Premium,68,2155.8
01/05/2021,A4118110105,AQ Aspiron,Plus Blue,38,6949.94
01/05/2021,A4118110106,AQ Aspiron,Plus Red,28,5257.09
01/05/2021,A4118110107,AQ Aspiron,Premium Black,8,1566.18
01/05/2021,A4218110201,AQ Digit,Standard Grey,33,6609.02
01/05/2021,A4218110202,AQ Digit,Standard Blue,39,8421.43
01/05/2021,A4218110203,AQ Digit,Standard Red,35,8289.7
01/05/2021,A4218110204,AQ Digit,Plus Grey,18,4177.87
01/05/2021,A4218110205,AQ Digit,Plus Blue,16,3842.24
01/05/2021,A4218110206,AQ Digit,Plus Red,28,6636.51
01/05/2021,A4218110207,AQ Digit,Premium Black,24,5979.13
01/05/2021,A4218110208,AQ Digit,Premium Misty Green,26,6319.08
01/05/2021,A4318110301,AQ Velocity,Standard Grey,28,7411.6
01/05/2021,A4319110302,AQ Velocity,Standard Blue,13,3473.72
01/05/2021,A4319110303,AQ Velocity,Standard Red,30,7836.92
01/05/2021,A4319110304,AQ Velocity,Plus Grey,30,8011.91
01/05/2021,A4319110305,AQ Velocity,Plus Blue,27,7500.81
01/05/2021,A4319110306,AQ Velocity,Plus Red,11,3034.01
01/05/2021,A4419110401,AQ Elite,Standard Grey,32,8683.11
01/05/2021,A4419110402,AQ Elite,Standard Blue,7,1973.65
01/05/2021,A4419110403,AQ Elite,Standard Red,33,9505.66
01/05/2021,A4419110404,AQ Elite,Plus Grey,27,7746.23
01/05/2021,A4419110405,AQ Elite,Plus Blue,11,3203.28
01/05/2021,A4419110406,AQ Elite,Plus Red,27,7764.3
01/05/2021,A4419110407,AQ Elite,Premium Black,30,8624.8
01/05/2021,A4419110408,AQ Elite,Premium Misty Green,9,2673.25
01/05/2021,A4519110501,AQ Gen X,Standard Grey,13,4053.91
01/05/2021,A4519110502,AQ Gen X,Standard Blue,32,9610.81
01/05/2021,A4519110503,AQ Gen X,Standard Red,19,5831.46
01/05/2021,A4520110504,AQ Gen X,Plus Grey,7,2392.14
01/05/2021,A4520110505,AQ Gen X,Plus Blue,10,3252.16
01/05/2021,A4520110506,AQ Gen X,Plus Red,7,2276.79
01/05/2021,A4520110507,AQ Gen X,Premium Black,23,7427.68
01/05/2021,A4520110508,AQ Gen X,Premium Misty Green,27,8831.51
01/05/2021,A4620110601,AQ Gen Y,Standard Grey,19,6597.7
01/05/2021,A4620110602,AQ Gen Y,Standard Blue,30,10400.66
01/05/2021,A4620110603,AQ Gen Y,Standard Red,8,2928.37
01/05/2021,A4620110604,AQ Gen Y,Plus Grey,17,6002.67
01/05/2021,A4620110605,AQ Gen Y,Plus Blue,32,11176.08
01/05/2021,A4620110606,AQ Gen Y,Plus Red,15,5228.06
01/05/2021,A4620110607,AQ Gen Y,Premium Black,32,11129.7
01/05/2021,A4620110608,AQ Gen Y,Premium Misty Green,31,11254.95
01/05/2021,A4720110701,AQ GEN Z,Standard Grey,12,4412.8
01/05/2021,A4720110702,AQ GEN Z,Standard Blue,20,7428.05
01/05/2021,A4721110703,AQ GEN Z,Standard Red,13,4701.44
01/05/2021,A4721110704,AQ GEN Z,Plus Grey,22,8364.74
01/05/2021,A4721110705,AQ GEN Z,Plus Blue,29,10944.8
01/05/2021,A4918110101,AQ BZ 101,Standard Grey,7,2934.36
01/05/2021,A4918110102,AQ BZ 101,Standard Blue,12,5417.86
01/05/2021,A4918110103,AQ BZ 101,Premium Black,15,6422.18
01/05/2021,A4918110104,AQ BZ 101,Premium Misty Green,26,11967.29
01/05/2021,A5018110201,AQ BZ Compact,Standard Grey,19,8582.39
